intent,text,domain,spans,logical_form
restaurant_reviews,how's the lo mein rated at hun lee's,clinc,,[SL: restaurant_reviews]
restaurant_reviews,how's the sausage pizza at pizza hut,clinc,,[SL: restaurant_reviews]
restaurant_reviews,is mcdonalds a good place to eat,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what's the reviews have to say about burger king,clinc,,[SL: restaurant_reviews]
restaurant_reviews,how are the burgers at carl jr's,clinc,,[SL: restaurant_reviews]
restaurant_reviews,are the chili's reviews any good,clinc,,[SL: restaurant_reviews]
restaurant_reviews,are the reviews for applebee's good,clinc,,[SL: restaurant_reviews]
restaurant_reviews,i want to know how the mcdonalds reviews are,clinc,,[SL: restaurant_reviews]
restaurant_reviews,tell me about the reviews for chilis,clinc,,[SL: restaurant_reviews]
restaurant_reviews,let me know how the outback steakhouse reviews are,clinc,,[SL: restaurant_reviews]
restaurant_reviews,how good are the ratings for per se,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what are the reviews like for khin khao,clinc,,[SL: restaurant_reviews]
restaurant_reviews,how good are the ratings for the french laundry,clinc,,[SL: restaurant_reviews]
restaurant_reviews,how good are the ratings for chez panisse,clinc,,[SL: restaurant_reviews]
restaurant_reviews,how good are the ratings for peter luger steakhouse,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what are the reviews like for mission chinese,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what are the reviews like for zazie,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what are the reviews like for bar tartine,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what are the reviews like for la camelia,clinc,,[SL: restaurant_reviews]
restaurant_reviews,how are people liking the sushi at yakamoto,clinc,,[SL: restaurant_reviews]
restaurant_reviews,is there any opinions on the sushi at yakamoto,clinc,,[SL: restaurant_reviews]
restaurant_reviews,is the sushi well-received at yakamoto,clinc,,[SL: restaurant_reviews]
restaurant_reviews,at yakamoto how is their sushi,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what is the sushi like at yakamoto,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what are the reviews like at minnis,clinc,,[SL: restaurant_reviews]
restaurant_reviews,does buffalo wild wings have good reviews,clinc,,[SL: restaurant_reviews]
restaurant_reviews,tell me the reviews for bjs,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what are the ratings about at pho king,clinc,,[SL: restaurant_reviews]
restaurant_reviews,how are the ratings like for buffalo wild wings,clinc,,[SL: restaurant_reviews]
restaurant_reviews,read some of the reviews for wing stop,clinc,,[SL: restaurant_reviews]
restaurant_reviews,does applebees have alright reviews,clinc,,[SL: restaurant_reviews]
restaurant_reviews,does bjs get good reviews,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what are the ratings like for chilis,clinc,,[SL: restaurant_reviews]
restaurant_reviews,what do the ratings say about korean bbq,clinc,,[SL: restaurant_reviews]
restaurant_suggestion,can you suggest a restaurant for me to eat tonight,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,tell me where to go since i want to eat out tonight,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,"i'm craving for italian food, where should i go",clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,"suggest a restaurant for me to eat tonight, please",clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,"i'm not going to cook today, can you suggest a restaurant",clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what restaurants are pet friendly near here,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what are the best restaurants,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what decent restaurants around here are italian,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,do you know any good restaurants good for kids,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,any good pizza restaurants around here,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where should i go to eat tonight,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where should i eat tonight,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,"i want to eat out, where should i go",clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,give me some good restaurants,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,"i'm hungry, where should i go",clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,name a good restaurant near me,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where should i go for dinner,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,its date night and we cant decide where to go help,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where do people go to eat in this town,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,i am hungry and need a restaurant suggestion,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,can you tell me the best place for cajun shrimp in tampa,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what's a good place to eat chinese in san francisco,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what's a highly rated place for steak in omaha,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where can i pick up a good burger near where i am,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what's a good place to go to for food around here,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,are there any decent places to get seafood in seattle,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what's the best place for some thai in new york city,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,i'm famished so give me some places to eat!,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,any ideas on a good place to eat out,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,can you recommend any restaurants,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,"i'm in the mood for italian, are there any good places around",clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,please list nearby restaurants with 4 or more star reviews,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where's a good place to get some grub,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where would you eat italian in chicago,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,can i get good tacos anywhere in austin,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,is there a good fish place in salem,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what are good places for a burrito in albuquerque,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where should i go out for food to,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,can you recommend a decent place in chicago to get pizza,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,do you know of any good restaurants,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,help me find a good sushi spot in chicago,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,can you find me a good restaurant to try eating at,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,i want you to recommend a good local restaurant to me,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,tell me some good mexican restaurants in dallas,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,do you know of any good seafood restaurants in seattle,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,please find me some good thai restaurants in new york city,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,find me a good spot for southern comfort food in los angeles,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,are there any good restaurants in nyc that serve barbecue,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,"i want to go out to eat but have no idea where to go, do you know of any places",clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,i want recommendations for good sushi spots in los angeles,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,do you know of any good mexican restaurants in seattle,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,does boise have any good indian restaurants,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,can you suggest some quality chinese restaurants in oklahoma city,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,help me pick a nice restaurant to dine at,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what mexican restaurant within 5 miles has the best reviews,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,show me 5-star dining establishments in nashville,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,are there any good chinese restaurants open right now,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what are the best family restaurants in charlottesville,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,"in boston, what are the best pizza places",clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,are there some good thai restaurants in san antonio,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what are the best italian restaurants in chicago,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where are the good thai restaurants in atlanta,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,recommendations for good thai restaurants in las vegas,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where should i go for good thai food in las vegas,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,i need suggestions for good thai restaurants in las vegas,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,where are some good thai restaurants in las vegas,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,tell me which restaurants are good for thai food in las vegas,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,can you list off 4 star restaurants,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what type of restaurants are nearby,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,i need to know what restaurants are near me,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,can you list off different restaurants,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what are some good places to eat at,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,could you locate me some good places in kentucky that serve sushi,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,does kentucky have any good restaurants that serve sushi,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,can you find me some good places in kentucky that serve sushi,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what are some good places in kentucky that serve sushi,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,could you direct me to any good places in kentucky that serve sushi,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,find me a new place for dinner,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,can you find a good steakhouse for tonight,clinc,,[SL: restaurant_suggestion]
restaurant_suggestion,what's a good restaurant nearby,clinc,,[SL: restaurant_suggestion]
share_location,tell lydia and laura where i am located,clinc,,[SL: share_location]
share_location,share my location with brad and terry,clinc,,[SL: share_location]
share_location,tell john and sam where i am,clinc,,[SL: share_location]
share_location,share my location with darren and stacey,clinc,,[SL: share_location]
share_location,let cora and nancy know were i am now,clinc,,[SL: share_location]
share_location,share my gps coordinates with my dad,clinc,,[SL: share_location]
share_location,share my gps coordinates with kelly,clinc,,[SL: share_location]
share_location,share my gps coordinates with my brother,clinc,,[SL: share_location]
share_location,share my gps coordinates with my mother,clinc,,[SL: share_location]
share_location,share my gps coordinates with jim,clinc,,[SL: share_location]
share_location,please show my current location to andre,clinc,,[SL: share_location]
share_location,give the boys my location please,clinc,,[SL: share_location]
share_location,can you share my location with my girlfriends,clinc,,[SL: share_location]
share_location,let shih chieh see my location,clinc,,[SL: share_location]
share_location,"share my location with mom, please",clinc,,[SL: share_location]
share_location,let coach know where i am,clinc,,[SL: share_location]
share_location,share my location with ma,clinc,,[SL: share_location]
share_location,tell base camp my gps coordinates,clinc,,[SL: share_location]
share_location,tell the kids where i am,clinc,,[SL: share_location]
share_location,let the folks know my gps coordinates,clinc,,[SL: share_location]
share_location,my friend steve needs my gps coordinates send them to him,clinc,,[SL: share_location]
share_location,let the rents have my current location,clinc,,[SL: share_location]
share_location,let my group know what my current location is,clinc,,[SL: share_location]
share_location,give boss my current location,clinc,,[SL: share_location]
